Flightline,Frame_ID,Latitude,Longitude,Height ASL_meters,Azimuth_degrees,Nominal_scale,Exposure_date,Download,metadata_link,source_link
VI 48-002,861,18.33507,-64.740463,7279,89.4,48,3/30/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/861.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=861,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-002,862,18.3349,-64.698262,7269,91.3,48,3/30/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/862.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=862,https://products.coastalscience.noaa.gov/aerialviewer/
VI 48-002,863,18.3336233,-64.658565,7250,92.8,48,3/30/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/863.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=863,https://products.coastalscience.noaa.gov/aerialviewer/
PR 48-110,5702,18.1226583,-65.225018,7328,271.7,48,12/4/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/5702.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=5702,https://products.coastalscience.noaa.gov/aerialviewer/
PR 48-110,5703,18.1252533,-65.269562,7330,274.3,48,12/4/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/5703.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=5703,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,6,17.74679,-64.92191,2979,80.8,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/6.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=6,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,7,17.749385,-64.905033,2977,82.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/7.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=7,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,8,17.7515133,-64.887945,2972,81.6,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/8.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=8,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,9,17.753525,-64.873588,2974,80.7,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/9.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=9,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,10,17.755875,-64.858443,2971,80.8,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/10.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=10,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,11,17.75808,-64.844183,2973,81.8,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/11.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=11,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,12,17.7600483,-64.829887,2969,82,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/12.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=12,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,13,17.7619767,-64.815565,2965,81.4,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/13.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=13,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,14,17.7640283,-64.801263,2965,81.4,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/14.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=14,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,15,17.766225,-64.786062,2961,81.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/15.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=15,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,16,17.7686367,-64.76903,2959,81.6,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/16.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=16,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,17,17.770895,-64.752965,2959,81.6,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/17.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=17,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,18,17.7731483,-64.736965,2958,81.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/18.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=18,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,19,17.7754183,-64.720958,2955,81.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/19.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=19,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,20,17.777565,-64.70591,2957,81.6,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/20.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=20,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,21,17.7798067,-64.690042,2957,81.7,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/21.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=21,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,22,17.781905,-64.675017,2957,81.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/22.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=22,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,23,17.78417,-64.659093,2956,81.6,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/23.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=23,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,24,17.7864183,-64.643183,2955,81.7,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/24.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=24,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,25,17.7885017,-64.628162,2955,81.6,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/25.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=25,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,26,17.7907583,-64.612128,2949,81.4,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/26.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=26,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,27,17.79307,-64.596052,2947,81.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/27.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=27,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,28,17.79535,-64.579965,2945,81.7,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/28.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=28,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,29,17.7975867,-64.563822,2937,81.6,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/29.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=29,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,30,17.79985,-64.547667,2934,81.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/30.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=30,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,31,17.80023,-64.544983,2933,261.9,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/31.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=31,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-000,32,17.7895717,-64.623603,2937,260.4,19.3,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/32.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=32,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,33,17.7860117,-64.645605,2922,81.5,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/33.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=33,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,34,17.7884583,-64.628413,2919,81.4,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/34.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=34,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,35,17.7900233,-64.617562,2919,81.4,48,2/7/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/35.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=35,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,223,17.7138933,-64.53192,2946,262,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/223.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=223,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,224,17.7115267,-64.549698,2951,261.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/224.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=224,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,225,17.7089167,-64.567488,2955,261.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/225.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=225,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,226,17.7063767,-64.58523,2957,262.1,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/226.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=226,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,227,17.7036817,-64.60573,2953,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/227.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=227,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,228,17.7004883,-64.627953,2935,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/228.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=228,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,229,17.6977317,-64.647103,2913,261.9,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/229.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=229,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,230,17.6955317,-64.663353,2889,261.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/230.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=230,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,231,17.693255,-64.67959,2864,261.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/231.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=231,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,232,17.691005,-64.694923,2841,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/232.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=232,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,233,17.6886817,-64.711077,2824,262.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/233.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=233,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,234,17.6865783,-64.727173,2809,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/234.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=234,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,235,17.6845,-64.742282,2805,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/235.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=235,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,236,17.682025,-64.758143,2812,261.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/236.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=236,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,237,17.6797617,-64.773953,2828,262.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/237.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=237,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,238,17.6779367,-64.788893,2848,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/238.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=238,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,239,17.6757667,-64.804625,2874,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/239.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=239,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,240,17.6733267,-64.820205,2905,261.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/240.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=240,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,241,17.6712467,-64.834872,2934,262.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/241.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=241,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,242,17.6692783,-64.850457,2960,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/242.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=242,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,243,17.6671483,-64.865228,2977,260.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/243.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=243,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,244,17.66467,-64.880822,2991,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/244.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=244,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,245,17.662435,-64.896415,2994,262.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/245.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=245,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-014,246,17.660445,-64.912,2988,261.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/246.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=246,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,281,17.8338633,-64.42693,2867,262.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/281.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=281,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,282,17.8316967,-64.44442,2879,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/282.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=282,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,283,17.829055,-64.463692,2890,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/283.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=283,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,284,17.8261933,-64.482137,2896,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/284.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=284,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,285,17.82354,-64.50155,2897,262.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/285.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=285,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,286,17.82102,-64.521067,2893,260.9,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/286.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=286,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,287,17.8181733,-64.539758,2882,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/287.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=287,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,288,17.815155,-64.55918,2892,262.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/288.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=288,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,289,17.8127,-64.578692,2883,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/289.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=289,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,290,17.8101533,-64.597338,2875,260.9,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/290.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=290,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,291,17.807155,-64.616895,2869,261.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/291.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=291,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,292,17.8044417,-64.636522,2864,262.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/292.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=292,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,293,17.8020367,-64.655233,2866,261.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/293.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=293,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,297,17.7912233,-64.732068,2894,260.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/297.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=297,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,298,17.78874,-64.7478,2900,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/298.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=298,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,299,17.7866117,-64.762615,2906,262.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/299.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=299,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,300,17.7846517,-64.778287,2911,261.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/300.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=300,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,301,17.7825483,-64.793093,2912,260.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/301.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=301,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,302,17.7802283,-64.807838,2916,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/302.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=302,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,303,17.7779833,-64.823433,2917,262.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/303.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=303,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,304,17.776175,-64.838128,2918,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/304.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=304,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,305,17.774165,-64.852787,2914,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/305.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=305,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,306,17.7728317,-64.86138,2913,260.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/306.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=306,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,307,17.7717483,-64.868245,2912,261.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/307.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=307,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,308,17.76963,-64.882807,2910,262.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/308.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=308,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-001,309,17.7677617,-64.897387,2906,261.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/309.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=309,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,311,17.8268667,-64.424387,2968,262.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/311.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=311,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,312,17.8248883,-64.439483,2960,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/312.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=312,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,313,17.8225583,-64.454427,2951,260.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/313.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=313,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,314,17.82009,-64.470115,2941,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/314.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=314,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,315,17.8180567,-64.484858,2931,262.1,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/315.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=315,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,316,17.81613,-64.499505,2921,261,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/316.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=316,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,317,17.8139383,-64.514075,2912,260.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/317.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=317,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,318,17.8115183,-64.529467,2904,261.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/318.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=318,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,319,17.8096467,-64.54313,2900,262.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/319.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=319,https://products.coastalscience.noaa.gov/aerialviewer/
