Flightline,Frame_ID,Latitude,Longitude,Height ASL_meters,Azimuth_degrees,Nominal_scale,Exposure_date,Download,metadata_link,source_link
,721_1050,18.38889,-64.70806,6096,125.3,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1050.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1050,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1051,18.37861,-64.69278,6096,125.8,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1051.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1051,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1052,18.36833,-64.67778,6096,126.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1052.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1052,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1053,18.35778,-64.6625,6096,125.8,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1053.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1053,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1054,18.3475,-64.6475,6096,125.8,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1054.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1054,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1055,18.33722,-64.6325,6096,219.8,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1055.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1055,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1056,18.30583,-64.66,6096,276,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1056.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1056,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1057,18.3075,-64.67667,6096,276,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1057.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1057,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1058,18.30917,-64.69333,6096,276.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1058.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1058,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1059,18.31083,-64.70972,6096,276,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1059.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1059,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1060,18.3125,-64.72639,6096,276.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1060.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1060,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1061,18.31417,-64.74278,6096,276,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1061.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1061,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1062,18.31583,-64.75945,6096,276,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1062.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1062,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1063,18.3175,-64.77611,6096,276,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1063.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1063,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1064,18.31917,-64.79278,6096,263.4,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1064.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1064,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1065,18.3175,-64.80806,6096,272.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1065.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1065,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1066,18.31806,-64.82389,6096,271.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1066.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1066,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1067,18.31833,-64.83972,6096,271,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1067.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1067,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1068,18.31861,-64.85583,6096,271.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1068.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1068,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1069,18.31889,-64.87139,6096,271,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1069.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1069,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1070,18.31917,-64.8875,6096,272.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1070.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1070,https://products.coastalscience.noaa.gov/aerialviewer/
,721_1071,18.31972,-64.90333,6096,272.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/721_1071.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=721_1071,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1080,18.31222,-64.78695,6096,302.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1080.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1080,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1081,18.32,-64.8,6096,302.5,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1081.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1081,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1082,18.32806,-64.81333,6096,303,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1082.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1082,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1083,18.33611,-64.82639,6096,302.5,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1083.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1083,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1084,18.34417,-64.83972,6096,303,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1084.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1084,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1085,18.35222,-64.85278,6096,301.6,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1085.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1085,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1086,18.36,-64.86611,6096,303,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1086.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1086,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1087,18.36806,-64.87917,6096,302.5,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1087.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1087,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1088,18.37611,-64.8925,6096,303,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1088.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1088,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1089,18.38417,-64.90556,6096,302.5,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1089.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1089,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1090,18.39222,-64.91889,6096,303,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1090.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1090,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1091,18.40028,-64.93195,6096,302.5,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1091.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1091,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1092,18.40833,-64.94528,6096,302.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1092.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1092,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1093,18.41611,-64.95833,6096,302.5,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1093.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1093,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1094,18.42417,-64.97167,6096,302.5,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1094.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1094,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1095,18.38278,-64.82389,6096,85.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1095.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1095,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1096,18.38417,-64.80667,6096,84.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1096.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1096,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1097,18.38583,-64.78972,6096,84.2,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1097.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1097,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1098,18.3875,-64.7725,6096,84.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1098.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1098,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1099,18.38917,-64.75556,6096,84.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1099.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1099,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1100,18.39083,-64.73861,6096,85.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1100.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1100,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1101,18.39222,-64.72139,6096,84.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1101.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1101,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1102,18.39389,-64.70445,6096,85.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1102.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1102,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1103,18.39528,-64.68722,6096,85.1,40,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1103.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1103,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1151,18.22972,-64.84445,1524,134,10,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1151.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1151,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1152,18.23583,-64.85111,1524,134,10,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1152.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1152,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1153,18.24167,-64.8575,1524,,10,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1153.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1153,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1154,18.38528,-64.91389,3048,20,20,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1154.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1154,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1155,18.3925,-64.91111,3048,23.7,20,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1155.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1155,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1156,18.39972,-64.90778,3048,20.8,20,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1156.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1156,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1157,18.40667,-64.905,3048,21.9,20,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1157.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1157,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1158,18.41389,-64.90195,3048,21.9,20,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1158.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1158,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1159,18.42111,-64.89889,3048,21.9,20,11/20/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1159.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1159,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1171,18.32556,-64.9775,3048,239,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1171.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1171,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1172,18.32111,-64.98528,3048,238.9,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1172.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1172,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1173,18.31667,-64.99306,3048,240.6,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1173.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1173,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1174,18.3125,-65.00083,3048,240.6,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1174.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1174,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1175,18.30833,-65.00861,3048,238.9,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1175.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1175,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1176,18.30389,-65.01639,3048,238.9,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1176.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1176,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1177,18.28333,-64.91472,3048,111.4,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1177.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1177,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1178,18.27972,-64.905,3048,112.8,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1178.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1178,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1179,18.27583,-64.89528,3048,111.4,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1179.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1179,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1180,18.27222,-64.88556,3048,111.4,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1180.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1180,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1181,18.26861,-64.87583,3048,111.4,20,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1181.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1181,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1182,18.35222,-64.86972,6096,302.5,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1182.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1182,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1183,18.36028,-64.88306,6096,302.8,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1183.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1183,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1184,18.36861,-64.89667,6096,301.9,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1184.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1184,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1185,18.37667,-64.91028,6096,302.8,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1185.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1185,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1186,18.385,-64.92389,6096,302.8,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1186.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1186,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1187,18.39333,-64.9375,6096,302.5,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1187.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1187,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1188,18.40139,-64.95083,6096,302.8,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1188.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1188,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1189,18.40972,-64.96445,6096,302.8,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1189.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1189,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1190,18.41806,-64.97806,6096,302,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1190.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1190,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1191,18.42611,-64.99167,6096,303.4,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1191.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1191,https://products.coastalscience.noaa.gov/aerialviewer/
,722_1192,18.43445,-65.005,6096,303.4,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/722_1192.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=722_1192,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1194,18.3719,-65.08113,6096,85,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1194.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1194,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1195,18.37386,-65.06404,6096,85,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1195.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1195,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1196,18.37522,-65.0461,6096,85,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1196.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1196,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1197,18.37712,-65.02924,6096,85,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1197.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1197,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1198,18.3779,-65.01397,6096,86,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1198.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1198,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1199,18.37949,-64.99899,6096,86,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1199.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1199,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1200,18.38036,-64.98203,6096,86,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1200.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1200,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1201,18.38229,-64.96324,6096,85,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1201.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1201,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1202,18.38326,-64.9458,6096,86,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1202.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1202,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1203,18.3844,-64.93167,6096,86,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1203.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1203,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1204,18.30219,-64.86073,6096,283,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1204.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1204,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1205,18.3068,-64.87965,6096,283,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1205.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1205,https://products.coastalscience.noaa.gov/aerialviewer/
,723_1206,18.31039,-64.89629,6096,284,40,11/21/1971 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi_historic/images/723_1206.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi_historic&id=723_1206,https://products.coastalscience.noaa.gov/aerialviewer/
